
------------------------------------

------------------------------------

<-1	Подключаем ядро	1249157085.5758	0.00062990188598633	1
<-21	Чистим переменные	1249157085.5968	0.021643877029419	22
<-2	Начинаем работу	1249157085.5995	0.024420022964478	24
<-1	Подключаемся к базе	1249157085.5996	0.024502992630005	25
<-0	Считаем $request	1249157085.6004	0.025254011154175	25
<-0	Создаем DOM	1249157085.6005	0.025352954864502	25
<-0	Ищем XML и page	1249157085.6006	0.025487899780273	25
<-10	XSLT-трасформация	1249157085.6104	0.035276889801025	35
<-5	Финиш	1249157085.6155	0.040364027023315	40
------------------------------------

<-58	Подключаем ядро	1249203213.4181	0.057958126068115	58
<-33	Чистим переменные	1249203213.4508	0.090651988983154	91
<-9	Начинаем работу	1249203213.4603	0.10015106201172	100
<-0	Подключаемся к базе	1249203213.4604	0.10024905204773	100
<-165	Считаем $request	1249203213.6254	0.26529002189636	265
<-1	Создаем DOM	1249203213.6257	0.26557016372681	266
<-0	Ищем XML и page	1249203213.6262	0.26603102684021	266
<-97	XSLT-трасформация	1249203213.7232	0.36304616928101	363
<-47	Финиш	1249203213.7697	0.40952301025391	410
------------------------------------

<-0	Подключаем ядро	1249203216.15	0.00042510032653809	0
<-11	Чистим переменные	1249203216.161	0.011447906494141	11
<-3	Начинаем работу	1249203216.1632	0.013684988021851	14
<-0	Подключаемся к базе	1249203216.1633	0.013765096664429	14
<-1	Считаем $request	1249203216.1641	0.014563083648682	15
<-0	Создаем DOM	1249203216.1642	0.014677047729492	15
<-0	Ищем XML и page	1249203216.1643	0.014815092086792	15
<-100	XSLT-трасформация	1249203216.2641	0.11454701423645	115
<-13	Финиш	1249203216.2771	0.12754607200623	128
------------------------------------

<-0	Подключаем ядро	1249203218.0552	0.0003659725189209	0
<-11	Чистим переменные	1249203218.0662	0.01136589050293	11
<-3	Начинаем работу	1249203218.0685	0.013683795928955	14
<-0	Подключаемся к базе	1249203218.0686	0.013773918151855	14
<-1	Считаем $request	1249203218.0695	0.014609813690186	15
<-0	Создаем DOM	1249203218.0696	0.014721870422363	15
<-0	Ищем XML и page	1249203218.0697	0.014861822128296	15
<-41	XSLT-трасформация	1249203218.1111	0.056265830993652	56
<-9	Финиш	1249203218.1196	0.064711809158325	65
------------------------------------

<-0	Подключаем ядро	1249203219.4557	0.00037503242492676	0
<-11	Чистим переменные	1249203219.4667	0.011422157287598	11
<-3	Начинаем работу	1249203219.4689	0.013640165328979	14
<-0	Подключаемся к базе	1249203219.469	0.013730049133301	14
<-1	Считаем $request	1249203219.4699	0.014619112014771	15
<-0	Создаем DOM	1249203219.47	0.014740228652954	15
<-0	Ищем XML и page	1249203219.4702	0.014889001846313	15
<-61	XSLT-трасформация	1249203219.5311	0.075820207595825	76
<-22	Финиш	1249203219.5531	0.097790002822876	98
------------------------------------

<-1	Подключаем ядро	1249203221.4495	0.00066399574279785	1
<-21	Чистим переменные	1249203221.4709	0.022065877914429	22
<-2	Начинаем работу	1249203221.4732	0.024300813674927	24
<-0	Подключаемся к базе	1249203221.4732	0.024393796920776	24
<-1	Считаем $request	1249203221.474	0.025181770324707	25
<-0	Создаем DOM	1249203221.4741	0.025278806686401	25
<-0	Ищем XML и page	1249203221.4743	0.025425910949707	25
<-8	XSLT-трасформация	1249203221.4818	0.032928943634033	33
<-4	Финиш	1249203221.486	0.03711199760437	37
------------------------------------

<-0	Подключаем ядро	1249203222.9712	0.00036096572875977	0
<-11	Чистим переменные	1249203222.9819	0.011067867279053	11
<-2	Начинаем работу	1249203222.984	0.013175964355469	13
<-0	Подключаемся к базе	1249203222.9841	0.013252019882202	13
<-1	Считаем $request	1249203222.9848	0.014014005661011	14
<-0	Создаем DOM	1249203222.9849	0.014112949371338	14
<-0	Ищем XML и page	1249203222.9851	0.014245986938477	14
<-8	XSLT-трасформация	1249203222.9927	0.021859884262085	22
<-5	Финиш	1249203222.998	0.027185916900635	27
------------------------------------

<-0	Подключаем ядро	1249203224.0964	0.00036406517028809	0
<-11	Чистим переменные	1249203224.1074	0.011329174041748	11
<-3	Начинаем работу	1249203224.1097	0.013631105422974	14
<-0	Подключаемся к базе	1249203224.1097	0.013719081878662	14
<-1	Считаем $request	1249203224.1106	0.014571189880371	15
<-0	Создаем DOM	1249203224.1107	0.014684200286865	15
<-0	Ищем XML и page	1249203224.1108	0.014825105667114	15
<-5	XSLT-трасформация	1249203224.116	0.020019054412842	20
<-4	Финиш	1249203224.12	0.023986101150513	24
------------------------------------

<-0	Подключаем ядро	1249203225.193	0.00035309791564941	0
<-11	Чистим переменные	1249203225.2037	0.011065006256104	11
<-2	Начинаем работу	1249203225.2058	0.013163089752197	13
<-0	Подключаемся к базе	1249203225.2059	0.013240098953247	13
<-1	Считаем $request	1249203225.2066	0.014001131057739	14
<-0	Создаем DOM	1249203225.2067	0.014098167419434	14
<-0	Ищем XML и page	1249203225.2068	0.014230012893677	14
<-8	XSLT-трасформация	1249203225.2144	0.021770000457764	22
<-4	Финиш	1249203225.2186	0.026015996932983	26
------------------------------------

<-0	Подключаем ядро	1249203227.8514	0.00037097930908203	0
<-11	Чистим переменные	1249203227.8623	0.01124095916748	11
<-2	Начинаем работу	1249203227.8645	0.013457059860229	13
<-1	Подключаемся к базе	1249203227.8646	0.013549089431763	14
<-0	Считаем $request	1249203227.8655	0.014471054077148	14
<-1	Создаем DOM	1249203227.8656	0.014580011367798	15
<-0	Ищем XML и page	1249203227.8658	0.014722108840942	15
<-0	Финиш	1249203227.866	0.014965057373047	15
------------------------------------

<-0	Подключаем ядро	1249203229.2525	0.00038790702819824	0
<-11	Чистим переменные	1249203229.2634	0.011331081390381	11
<-3	Начинаем работу	1249203229.2657	0.013567924499512	14
<-0	Подключаемся к базе	1249203229.2658	0.013652086257935	14
<-1	Считаем $request	1249203229.2666	0.014532089233398	15
<-0	Создаем DOM	1249203229.2667	0.014641046524048	15
<-0	Ищем XML и page	1249203229.2669	0.014780044555664	15
<-8	XSLT-трасформация	1249203229.2752	0.02308201789856	23
<-4	Финиш	1249203229.2795	0.027364015579224	27
------------------------------------

<-0	Подключаем ядро	1249203230.619	0.00035190582275391	0
<-11	Чистим переменные	1249203230.63	0.011350870132446	11
<-3	Начинаем работу	1249203230.6323	0.013644933700562	14
<-0	Подключаемся к базе	1249203230.6324	0.013737916946411	14
<-1	Считаем $request	1249203230.6332	0.014559984207153	15
<-0	Создаем DOM	1249203230.6333	0.014662981033325	15
<-0	Ищем XML и page	1249203230.6335	0.014803886413574	15
<-5	XSLT-трасформация	1249203230.6385	0.019799947738647	20
<-4	Финиш	1249203230.6424	0.023757934570312	24
------------------------------------

<-1	Подключаем ядро	1249203231.8028	0.00063991546630859	1
<-21	Чистим переменные	1249203231.8242	0.022076845169067	22
<-3	Начинаем работу	1249203231.8274	0.02525782585144	25
<-0	Подключаемся к базе	1249203231.8275	0.02533483505249	25
<-1	Считаем $request	1249203231.8282	0.02609395980835	26
<-0	Создаем DOM	1249203231.8283	0.026189804077148	26
<-0	Ищем XML и page	1249203231.8285	0.026322841644287	26
<-8	XSLT-трасформация	1249203231.836	0.033868789672852	34
<-4	Финиш	1249203231.8403	0.038191795349121	38
------------------------------------

<-1	Подключаем ядро	1249203232.9083	0.00063896179199219	1
<-21	Чистим переменные	1249203232.9297	0.02202296257019	22
<-3	Начинаем работу	1249203232.9326	0.024992942810059	25
<-0	Подключаемся к базе	1249203232.9327	0.025070905685425	25
<-1	Считаем $request	1249203232.9335	0.025830984115601	26
<-0	Создаем DOM	1249203232.9336	0.025927066802979	26
<-0	Ищем XML и page	1249203232.9337	0.02606201171875	26
<-8	XSLT-трасформация	1249203232.9413	0.033665895462036	34
<-5	Финиш	1249203232.9467	0.039048910140991	39
------------------------------------

<-0	Подключаем ядро	1249203233.9978	0.0003509521484375	0
<-11	Чистим переменные	1249203234.0085	0.011075019836426	11
<-2	Начинаем работу	1249203234.0107	0.013243913650513	13
<-0	Подключаемся к базе	1249203234.0108	0.013325929641724	13
<-1	Считаем $request	1249203234.0116	0.014139890670776	14
<-0	Создаем DOM	1249203234.0117	0.014241933822632	14
<-0	Ищем XML и page	1249203234.0118	0.014374971389771	14
<-5	XSLT-трасформация	1249203234.0167	0.019239902496338	19
<-4	Финиш	1249203234.0205	0.023070812225342	23
------------------------------------

<-1	Подключаем ядро	1249203235.0825	0.00065088272094727	1
<-21	Чистим переменные	1249203235.104	0.022076845169067	22
<-3	Начинаем работу	1249203235.1073	0.025398969650269	25
<-0	Подключаемся к базе	1249203235.1074	0.025475978851318	25
<-1	Считаем $request	1249203235.1081	0.026225805282593	26
<-0	Создаем DOM	1249203235.1082	0.026343822479248	26
<-0	Ищем XML и page	1249203235.1084	0.026476860046387	26
<-8	XSLT-трасформация	1249203235.1164	0.034492969512939	34
<-5	Финиш	1249203235.1208	0.038926839828491	39
------------------------------------

<-0	Подключаем ядро	1249203237.1165	0.00036001205444336	0
<-11	Чистим переменные	1249203237.1272	0.011044979095459	11
<-2	Начинаем работу	1249203237.1293	0.013154983520508	13
<-0	Подключаемся к базе	1249203237.1293	0.013231992721558	13
<-1	Считаем $request	1249203237.1301	0.01398491859436	14
<-0	Создаем DOM	1249203237.1302	0.014091968536377	14
<-0	Ищем XML и page	1249203237.1303	0.014225959777832	14
<-8	XSLT-трасформация	1249203237.1383	0.022228002548218	22
<-6	Финиш	1249203237.1437	0.027592897415161	28
------------------------------------

<-1	Подключаем ядро	1249203239.9284	0.00067591667175293	1
<-11	Чистим переменные	1249203239.94	0.01221489906311	12
<-2	Начинаем работу	1249203239.9422	0.01449990272522	14
<-1	Подключаемся к базе	1249203239.9423	0.014602899551392	15
<-0	Считаем $request	1249203239.9431	0.015383958816528	15
<-1	Создаем DOM	1249203239.9433	0.015512943267822	16
<-0	Ищем XML и page	1249203239.9434	0.015653848648071	16
<-9	XSLT-трасформация	1249203239.9532	0.025447845458984	25
<-7	Финиш	1249203239.9593	0.031529903411865	32
------------------------------------

<-0	Подключаем ядро	1249203243.5735	0.00035595893859863	0
<-11	Чистим переменные	1249203243.5842	0.011045932769775	11
<-2	Начинаем работу	1249203243.5863	0.013130903244019	13
<-0	Подключаемся к базе	1249203243.5864	0.013207912445068	13
<-1	Считаем $request	1249203243.5871	0.013963937759399	14
<-0	Создаем DOM	1249203243.5873	0.014074087142944	14
<-0	Ищем XML и page	1249203243.5874	0.014208078384399	14
<-8	XSLT-трасформация	1249203243.595	0.021804094314575	22
<-5	Финиш	1249203243.6003	0.027153015136719	27
------------------------------------

<-1	Подключаем ядро	1249203246.0343	0.00064802169799805	1
<-21	Чистим переменные	1249203246.0556	0.022006034851074	22
<-3	Начинаем работу	1249203246.0591	0.025454998016357	25
<-1	Подключаемся к базе	1249203246.0592	0.025532960891724	26
<-0	Считаем $request	1249203246.0599	0.026298046112061	26
<-0	Создаем DOM	1249203246.06	0.026396036148071	26
<-1	Ищем XML и page	1249203246.0602	0.026530027389526	27
<-5	XSLT-трасформация	1249203246.0653	0.031655073165894	32
<-4	Финиш	1249203246.0691	0.035517930984497	36
------------------------------------

<-0	Подключаем ядро	1249203405.0753	0.00040197372436523	0
<-12	Чистим переменные	1249203405.0865	0.011667013168335	12
<-2	Начинаем работу	1249203405.0888	0.01389479637146	14
<-0	Подключаемся к базе	1249203405.0889	0.013990879058838	14
<-1	Считаем $request	1249203405.0898	0.014966011047363	15
<-0	Создаем DOM	1249203405.0899	0.015079975128174	15
<-0	Ищем XML и page	1249203405.0901	0.015221834182739	15
<-9	XSLT-трасформация	1249203405.0989	0.024020910263062	24
<-5	Финиш	1249203405.1037	0.028786897659302	29
------------------------------------

<-0	Подключаем ядро	1249204471.2547	0.00040793418884277	0
<-11	Чистим переменные	1249204471.2658	0.011476993560791	11
<-3	Начинаем работу	1249204471.2683	0.013974905014038	14
<-0	Подключаемся к базе	1249204471.2684	0.014076948165894	14
<-1	Считаем $request	1249204471.2693	0.014981031417847	15
<-0	Создаем DOM	1249204471.2694	0.015084981918335	15
<-0	Ищем XML и page	1249204471.2695	0.015220880508423	15
<-6	XSLT-трасформация	1249204471.2756	0.021295070648193	21
<-4	Финиш	1249204471.2796	0.02524209022522	25
------------------------------------

<-0	Подключаем ядро	1249204473.0949	0.00034999847412109	0
<-11	Чистим переменные	1249204473.1058	0.011234045028687	11
<-2	Начинаем работу	1249204473.1079	0.013329982757568	13
<-0	Подключаемся к базе	1249204473.108	0.013416051864624	13
<-1	Считаем $request	1249204473.1089	0.014302968978882	14
<-0	Создаем DOM	1249204473.109	0.014430999755859	14
<-1	Ищем XML и page	1249204473.1092	0.014669895172119	15
<-7	XSLT-трасформация	1249204473.117	0.022428035736084	22
<-5	Финиш	1249204473.1218	0.027292013168335	27
------------------------------------

<-1	Подключаем ядро	1249204477.0074	0.00065517425537109	1
<-12	Чистим переменные	1249204477.0196	0.012825965881348	13
<-4	Начинаем работу	1249204477.0234	0.016638040542603	17
<-0	Подключаемся к базе	1249204477.0235	0.016748189926147	17
<-2	Считаем $request	1249204477.0258	0.019046068191528	19
<-0	Создаем DOM	1249204477.026	0.019165992736816	19
<-0	Ищем XML и page	1249204477.0261	0.019312143325806	19
------------------------------------

<-0	Подключаем ядро	1249204477.0427	0.00037598609924316	0
<-14	Чистим переменные	1249204477.0559	0.013536930084229	14
<-3	Начинаем работу	1249204477.0591	0.016740083694458	17
<-0	Подключаемся к базе	1249204477.0592	0.01685905456543	17
<-1	Считаем $request	1249204477.0602	0.017868995666504	18
<-0	Создаем DOM	1249204477.0603	0.018008947372437	18
<-0	Ищем XML и page	1249204477.0605	0.018193960189819	18
<-11	XSLT-трасформация	1249204477.0712	0.028902053833008	29
<-4	Финиш	1249204477.0755	0.033173084259033	33
------------------------------------

<-1	Подключаем ядро	1249204479.4418	0.00063991546630859	1
<-15	Чистим переменные	1249204479.4569	0.015707969665527	16
<-2	Начинаем работу	1249204479.4592	0.017985105514526	18
<-0	Подключаемся к базе	1249204479.4593	0.018069982528687	18
<-1	Считаем $request	1249204479.4602	0.019015073776245	19
<-0	Создаем DOM	1249204479.4603	0.019150018692017	19
<-0	Ищем XML и page	1249204479.4605	0.019300937652588	19
<-8	XSLT-трасформация	1249204479.4687	0.02747106552124	27
<-6	Финиш	1249204479.4737	0.032505989074707	33
------------------------------------

<-1	Подключаем ядро	1249204481.4856	0.00064802169799805	1
<-13	Чистим переменные	1249204481.4987	0.013708114624023	14
<-2	Начинаем работу	1249204481.5009	0.015932083129883	16
<-0	Подключаемся к базе	1249204481.501	0.016036033630371	16
<-1	Считаем $request	1249204481.502	0.016997098922729	17
<-0	Создаем DOM	1249204481.5021	0.017125129699707	17
<-0	Ищем XML и page	1249204481.5022	0.017269134521484	17
<-6	XSLT-трасформация	1249204481.5083	0.023380994796753	23
<-5	Финиш	1249204481.5125	0.027569055557251	28
------------------------------------

<-0	Подключаем ядро	1249204483.5539	0.00040507316589355	0
<-11	Чистим переменные	1249204483.5649	0.011404991149902	11
<-3	Начинаем работу	1249204483.5674	0.013814926147461	14
<-0	Подключаемся к базе	1249204483.5675	0.013911008834839	14
<-1	Считаем $request	1249204483.5683	0.014773845672607	15
<-0	Создаем DOM	1249204483.5684	0.01490306854248	15
<-0	Ищем XML и page	1249204483.5686	0.015044927597046	15
<-9	XSLT-трасформация	1249204483.5774	0.023890972137451	24
<-6	Финиш	1249204483.5832	0.029662847518921	30
------------------------------------

<-1	Подключаем ядро	1249206679.3917	0.00072097778320312	1
<-20	Чистим переменные	1249206679.4117	0.020687103271484	21
<-2	Начинаем работу	1249206679.414	0.023039102554321	23
<-0	Подключаемся к базе	1249206679.4141	0.023145198822021	23
<-1	Считаем $request	1249206679.4152	0.024185180664062	24
<-0	Создаем DOM	1249206679.4153	0.024317026138306	24
<-0	Ищем XML и page	1249206679.4154	0.024461984634399	24
<-9	XSLT-трасформация	1249206679.4242	0.033260107040405	33
<-7	Финиш	1249206679.431	0.040033102035522	40
------------------------------------

<-0	Подключаем ядро	1249206681.3843	0.0003819465637207	0
<-11	Чистим переменные	1249206681.3953	0.011357069015503	11
<-3	Начинаем работу	1249206681.3976	0.013643026351929	14
<-0	Подключаемся к базе	1249206681.3977	0.013746976852417	14
<-1	Считаем $request	1249206681.3985	0.014611005783081	15
<-0	Создаем DOM	1249206681.3987	0.014726877212524	15
<-0	Ищем XML и page	1249206681.3988	0.014869928359985	15
<-6	XSLT-трасформация	1249206681.4049	0.020971059799194	21
<-4	Финиш	1249206681.409	0.025089979171753	25
------------------------------------

<-0	Подключаем ядро	1249206682.8325	0.00037908554077148	0
<-11	Чистим переменные	1249206682.8435	0.011346101760864	11
<-3	Начинаем работу	1249206682.8464	0.014256000518799	14
<-0	Подключаемся к базе	1249206682.8465	0.014364957809448	14
<-1	Считаем $request	1249206682.8473	0.015208005905151	15
<-0	Создаем DOM	1249206682.8475	0.015322923660278	15
<-0	Ищем XML и page	1249206682.8476	0.015466928482056	15
<-9	XSLT-трасформация	1249206682.8566	0.024485111236572	24
<-5	Финиш	1249206682.8607	0.028598070144653	29
------------------------------------

<-1	Подключаем ядро	1249206686.0986	0.00067400932312012	1
<-18	Чистим переменные	1249206686.1169	0.018962860107422	19
<-2	Начинаем работу	1249206686.1192	0.021279811859131	21
<-0	Подключаемся к базе	1249206686.1193	0.021384954452515	21
<-1	Считаем $request	1249206686.1201	0.022180795669556	22
<-0	Создаем DOM	1249206686.1202	0.022291898727417	22
<-0	Ищем XML и page	1249206686.1203	0.0224289894104	22
<-10	XSLT-трасформация	1249206686.1297	0.031828880310059	32
<-9	Финиш	1249206686.1389	0.041006803512573	41
------------------------------------

<-1	Подключаем ядро	1249206688.9009	0.00065398216247559	1
<-15	Чистим переменные	1249206688.9162	0.01596999168396	16
<-2	Начинаем работу	1249206688.9184	0.018182992935181	18
<-0	Подключаемся к базе	1249206688.9185	0.018267154693604	18
<-1	Считаем $request	1249206688.9194	0.0191490650177	19
<-0	Создаем DOM	1249206688.9195	0.019268989562988	19
<-0	Ищем XML и page	1249206688.9196	0.019411087036133	19
<-9	XSLT-трасформация	1249206688.9284	0.028217077255249	28
<-5	Финиш	1249206688.9336	0.033368110656738	33
------------------------------------

<-1	Подключаем ядро	1249206690.418	0.00067520141601562	1
<-18	Чистим переменные	1249206690.4364	0.019047021865845	19
<-2	Начинаем работу	1249206690.4386	0.021290063858032	21
<-0	Подключаемся к базе	1249206690.4387	0.02138614654541	21
<-1	Считаем $request	1249206690.4395	0.022208213806152	22
<-0	Создаем DOM	1249206690.4397	0.022325038909912	22
<-0	Ищем XML и page	1249206690.4398	0.022464990615845	22
<-9	XSLT-трасформация	1249206690.4485	0.031177997589111	31
<-5	Финиш	1249206690.453	0.035628080368042	36
------------------------------------

<-0	Подключаем ядро	1249206699.1471	0.00037002563476562	0
<-16	Чистим переменные	1249206699.1622	0.015506029129028	16
<-2	Начинаем работу	1249206699.1652	0.018499135971069	18
<-1	Подключаемся к базе	1249206699.1653	0.018611192703247	19
<-1	Считаем $request	1249206699.1663	0.019625186920166	20
<-0	Создаем DOM	1249206699.1665	0.019765138626099	20
<-0	Ищем XML и page	1249206699.1666	0.019951105117798	20
<-18	XSLT-трасформация	1249206699.1844	0.037676095962524	38
<-12	Финиш	1249206699.1968	0.050137996673584	50
------------------------------------

<-0	Подключаем ядро	1249218619.8118	0.00038886070251465	0
<-11	Чистим переменные	1249218619.8226	0.011189937591553	11
<-3	Начинаем работу	1249218619.8249	0.013501882553101	14
<-0	Подключаемся к базе	1249218619.825	0.013581037521362	14
<-2	Считаем $request	1249218619.8277	0.016227960586548	16
<-0	Создаем DOM	1249218619.8278	0.016373872756958	16
<-1	Ищем XML и page	1249218619.828	0.016517877578735	17
<-9	XSLT-трасформация	1249218619.837	0.025584936141968	26
<-5	Финиш	1249218619.8428	0.031343936920166	31
------------------------------------

<-0	Подключаем ядро	1249218620.778	0.0003819465637207	0
<-11	Чистим переменные	1249218620.789	0.011413097381592	11
<-3	Начинаем работу	1249218620.7915	0.013911962509155	14
<-0	Подключаемся к базе	1249218620.7916	0.014002084732056	14
<-1	Считаем $request	1249218620.7923	0.014750957489014	15
<-0	Создаем DOM	1249218620.7924	0.014848947525024	15
<-0	Ищем XML и page	1249218620.7926	0.014982938766479	15
<-6	XSLT-трасформация	1249218620.7984	0.020857095718384	21
<-4	Финиш	1249218620.8024	0.024808883666992	25
------------------------------------

<-78	Подключаем ядро	1249293971.945	0.077504873275757	78
<-36	Чистим переменные	1249293971.9811	0.11353707313538	114
<-8	Начинаем работу	1249293971.99	0.12247204780579	122
<-1	Подключаемся к базе	1249293971.9902	0.12264800071716	123
<-153	Считаем $request	1249293972.1439	0.27634406089783	276
<-1	Создаем DOM	1249293972.1442	0.27662301063538	277
<-0	Ищем XML и page	1249293972.1446	0.27707600593567	277
<-99	XSLT-трасформация	1249293972.2438	0.37630200386047	376
<-56	Финиш	1249293972.2993	0.43180704116821	432
------------------------------------

<-1	Подключаем ядро	1249293973.7656	0.00067496299743652	1
<-18	Чистим переменные	1249293973.7842	0.019253015518188	19
<-2	Начинаем работу	1249293973.786	0.021054029464722	21
<-0	Подключаемся к базе	1249293973.7861	0.021131992340088	21
<-1	Считаем $request	1249293973.7869	0.021955013275146	22
<-0	Создаем DOM	1249293973.787	0.02205491065979	22
<-0	Ищем XML и page	1249293973.7871	0.022186994552612	22
<-63	XSLT-трасформация	1249293973.8502	0.085326910018921	85
<-14	Финиш	1249293973.8638	0.098832845687866	99
------------------------------------

<-0	Подключаем ядро	1249293974.7623	0.00036501884460449	0
<-11	Чистим переменные	1249293974.7729	0.010929822921753	11
<-2	Начинаем работу	1249293974.7746	0.012631893157959	13
<-0	Подключаемся к базе	1249293974.7746	0.012707948684692	13
<-1	Считаем $request	1249293974.7755	0.013545036315918	14
<-0	Создаем DOM	1249293974.7756	0.013660907745361	14
<-0	Ищем XML и page	1249293974.7757	0.013795852661133	14
<-43	XSLT-трасформация	1249293974.8191	0.057180881500244	57
<-8	Финиш	1249293974.8272	0.065229892730713	65
------------------------------------

<-1	Подключаем ядро	1249293975.8931	0.00065493583679199	1
<-14	Чистим переменные	1249293975.9077	0.015262842178345	15
